Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.65,3.15,0.00,2.48,0.92
0,0.65,2.81,0.00,2.34,0.92
0,0.79,1.94,0.00,2.27,0.92
0,0.59,2.00,0.00,2.41,0.92
0,0.72,1.87,0.00,2.34,0.86
0,0.79,1.94,0.00,2.61,0.86
0,0.65,1.94,0.00,2.48,1.06
0,0.72,2.00,0.00,2.54,0.86
0,0.72,2.14,0.00,2.54,0.92
0,0.99,1.87,0.00,2.54,0.92
0,0.86,2.00,0.00,2.48,0.92
0,0.59,3.02,0.00,2.34,0.86
0,0.59,6.46,0.00,2.07,0.92
0,1.13,7.06,0.00,2.21,0.79
0,1.19,8.01,0.00,2.14,1.13
0,1.19,10.10,0.00,2.14,1.73
0,1.67,10.91,0.00,1.94,1.67
0,1.60,11.18,0.00,2.21,1.87
0,1.67,11.18,0.00,3.02,2.41
0,1.80,11.38,0.05,3.49,2.41
0,1.87,11.79,0.11,3.35,2.34
0,1.94,11.18,0.11,3.08,2.41
0,1.87,10.98,0.32,3.08,2.27
0,1.73,10.98,0.18,2.95,2.34
0,1.80,11.05,0.32,2.61,2.41
0,1.73,10.78,0.05,2.54,2.41
0,1.87,10.44,0.18,2.61,2.41
0,1.80,10.71,0.18,2.75,2.34
0,1.80,11.25,0.18,2.88,2.34
0,1.80,10.44,0.11,2.75,2.34
0,1.94,10.17,0.18,3.02,2.34
0,2.00,9.56,0.25,3.02,2.27
0,2.00,9.16,0.18,2.88,2.41
0,2.07,9.83,0.18,2.61,2.14
0,2.14,10.30,0.05,2.41,2.14
0,2.21,10.37,0.11,2.88,2.34
0,2.27,10.10,0.11,2.88,2.27
0,2.21,10.30,0.18,2.81,2.34
0,2.27,10.03,0.11,2.75,2.41
0,2.34,10.24,0.18,2.61,2.34
0,2.21,10.30,0.11,2.54,2.34
0,2.07,10.30,0.25,2.81,2.27
0,2.14,10.24,0.11,2.81,2.34
0,2.07,10.10,0.00,2.95,2.41
0,2.07,10.03,0.18,2.81,2.48
0,2.07,10.17,0.11,2.88,2.41
0,2.07,10.10,0.11,2.81,2.48
0,2.07,9.83,0.00,2.88,2.34
0,2.14,9.83,0.11,2.88,2.41
0,2.07,9.97,0.05,2.95,2.48
0,2.14,9.97,0.05,2.88,2.68
0,1.94,9.97,0.00,2.81,2.68
0,2.14,10.03,0.11,2.81,2.48
0,2.21,9.97,0.05,2.95,2.54
0,2.21,9.56,0.18,2.95,2.41
0,2.34,9.63,0.11,2.95,2.48
0,2.14,9.83,0.00,2.88,2.41
0,2.27,9.97,0.05,2.81,2.41
0,2.27,9.76,0.05,2.75,2.41
0,2.27,9.97,0.05,2.88,2.41
0,2.27,9.90,0.00,2.95,2.48
0,2.14,9.83,0.00,3.08,2.41
0,2.14,9.90,0.05,3.08,2.41
0,2.07,9.97,0.05,3.02,2.34
0,2.14,9.97,0.05,3.15,2.41
0,2.14,10.10,0.00,3.15,2.41
0,2.21,10.17,0.11,3.29,2.41
0,2.27,9.97,0.00,3.35,2.48
0,2.14,9.90,0.11,3.22,2.41
0,2.21,10.17,0.11,3.42,2.41
0,2.07,10.30,0.11,3.22,2.41
0,2.21,10.37,0.11,2.75,2.41
0,2.21,10.44,0.05,2.81,2.34
0,2.21,10.37,0.18,2.95,2.41
0,2.21,9.83,0.11,3.02,2.48
0,2.27,10.24,0.05,3.15,2.27
0,2.27,10.17,0.25,3.22,2.27
0,2.34,10.17,0.00,2.88,2.41
0,2.27,10.24,0.11,2.95,2.34
0,2.41,10.30,0.11,3.08,2.41
0,2.34,10.24,0.11,2.95,2.48
0,2.27,10.03,0.11,2.95,2.41
0,2.34,10.03,0.32,3.08,2.41
0,2.34,10.30,0.25,2.95,2.41
0,2.34,10.24,0.11,2.95,2.41
0,2.14,10.10,0.05,2.68,2.54
0,2.07,10.17,0.18,2.95,2.41
0,2.21,9.76,0.18,3.15,2.41
0,2.14,9.76,0.25,3.08,2.41
0,2.21,9.97,0.11,3.15,2.41
0,2.14,10.03,0.11,2.88,2.41
0,2.14,9.29,0.25,2.95,2.41
0,1.33,8.08,0.11,1.87,2.48
0,1.46,6.32,0.05,2.00,2.34
0,1.13,5.65,0.00,1.73,2.41
0,1.13,4.10,0.00,1.94,2.41
0,0.32,2.54,0.00,2.00,2.54
0,0.79,1.67,0.00,2.00,2.75
0,0.79,1.73,0.00,2.21,2.68
0,1.13,1.87,0.00,2.41,2.75
0,0.65,1.67,0.00,2.21,2.88
0,0.92,1.87,0.00,2.21,2.88
0,1.40,2.34,0.00,2.21,2.81
0,1.26,2.48,0.00,2.14,2.81
0,1.19,2.48,0.00,2.21,2.88
0,1.13,2.54,0.00,2.14,2.88
0,1.06,2.41,0.00,2.34,3.02
0,0.99,2.27,0.00,2.27,2.95
0,0.92,1.87,0.00,2.14,2.95
0,0.92,2.07,0.00,2.14,2.95
0,0.86,1.87,0.00,1.80,2.95
0,0.99,1.94,0.00,1.80,3.08
0,0.92,2.07,0.00,1.94,3.02
0,0.99,2.21,0.00,2.07,3.08
0,0.79,2.34,0.00,2.00,3.02
0,0.92,2.14,0.00,2.00,2.95
0,0.86,1.87,0.00,2.07,3.02
0,0.79,1.73,0.00,2.14,2.95
0,0.92,2.00,0.00,2.21,3.02
0,0.99,2.27,0.00,2.21,2.95
0,0.99,1.87,0.00,2.34,3.02
0,0.86,1.73,0.00,2.14,2.88
0,0.92,1.73,0.00,2.00,2.68
0,1.33,2.00,0.00,1.94,2.54
0,0.99,2.27,0.00,2.21,2.68
0,1.13,1.40,0.00,2.48,2.54
0,0.65,1.53,0.00,2.07,3.29
0,0.79,1.60,0.00,1.94,3.49
0,0.72,1.67,0.00,1.87,2.61
0,0.72,1.87,0.00,1.67,2.41
0,0.72,2.27,0.00,1.94,2.34
0,0.79,1.73,0.00,1.80,2.34
0,0.79,2.27,0.00,1.87,2.48
0,0.92,2.41,0.00,2.27,2.54
0,0.99,2.14,0.00,2.21,2.61
0,0.99,1.40,0.00,2.27,2.61
0,0.92,1.19,0.00,2.34,2.54
0,0.99,1.87,0.00,2.48,2.48
0,0.99,2.21,0.00,2.41,2.61
0,0.99,2.34,0.00,2.48,2.61
0,0.92,2.00,0.00,2.41,2.48
0,0.92,2.14,0.00,2.41,2.61
0,0.86,1.87,0.00,2.41,2.61
0,0.86,1.67,0.00,1.80,2.75
0,0.79,1.67,0.00,2.14,2.68
0,0.99,1.46,0.00,2.21,2.41
0,0.65,1.13,0.00,2.34,2.61
0,0.38,1.13,0.00,2.21,2.34
0,0.52,1.40,0.00,2.21,2.41
0,0.59,1.87,0.00,2.07,3.15
0,0.79,1.80,0.00,1.60,2.95
0,0.86,1.19,0.00,1.53,3.29
0,0.72,1.87,0.00,1.80,3.02
0,0.86,1.19,0.00,1.73,2.88
0,0.86,1.67,0.00,2.00,3.22
0,0.92,1.87,0.00,1.46,2.95
0,0.92,2.00,0.00,1.53,3.08
0,0.99,2.00,0.00,1.73,3.08
0,0.59,2.00,0.00,1.73,3.02
0,0.59,2.14,0.00,1.94,2.88
0,0.72,2.27,0.00,2.00,2.95
0,0.59,2.21,0.00,2.34,2.88
0,0.79,2.21,0.00,2.21,2.88
0,0.79,2.21,0.00,2.14,3.02
0,0.65,2.21,0.00,2.34,3.02
0,0.72,2.14,0.00,2.41,3.08
0,0.72,2.21,0.00,2.34,3.02
0,0.72,2.14,0.00,2.34,2.95
0,0.72,2.21,0.00,2.41,2.95
0,0.92,2.14,0.00,2.27,2.88
0,0.92,2.14,0.00,2.14,2.95
0,0.99,2.14,0.00,2.07,3.02
0,0.72,2.27,0.00,2.14,3.02
0,0.72,2.00,0.00,2.41,3.02
0,0.79,1.94,0.00,2.41,3.22
0,0.59,2.27,0.00,2.41,3.29
0,0.65,1.53,0.00,2.21,3.56
0,0.79,1.33,0.00,2.34,3.62
0,0.86,1.80,0.00,2.27,3.83
0,0.99,2.00,0.00,2.48,3.69
0,0.79,1.33,0.00,2.41,3.29
0,0.72,1.73,0.00,2.54,3.29
0,0.59,2.21,0.00,2.34,3.08
0,0.52,1.80,0.00,2.95,3.96
0,0.72,1.46,0.00,2.00,3.62
0,1.26,1.19,0.00,1.94,3.69
0,0.99,1.53,0.00,1.67,4.10
0,0.86,1.26,0.00,2.34,4.23
0,0.86,1.53,0.00,2.61,3.96
0,0.86,1.53,0.00,2.68,4.57
0,0.99,2.07,0.00,2.54,4.70
0,0.72,1.67,0.00,2.81,4.43
0,0.86,1.67,0.00,2.88,4.57
0,0.86,1.80,0.00,3.02,4.37
0,0.72,1.80,0.00,3.35,3.89
0,0.72,1.87,0.00,3.08,3.96
0,0.72,1.73,0.00,3.15,4.43
0,0.65,1.87,0.00,2.88,4.70
0,0.65,1.53,0.00,2.14,4.91
0,0.59,1.73,0.00,2.68,4.37
0,0.32,1.73,0.00,2.34,3.76
0,0.59,2.14,0.00,2.07,3.49
0,0.59,2.21,0.00,1.80,3.22
0,0.59,2.34,0.00,1.46,3.69
0,0.72,2.27,0.00,1.60,3.89
0,0.65,2.14,0.00,1.94,3.69
0,0.79,2.21,0.00,2.07,3.96
0,0.79,2.27,0.00,2.41,4.10
0,0.72,2.34,0.00,2.34,4.23
0,0.79,2.34,0.00,2.48,4.23
0,0.79,2.48,0.00,2.21,4.30
0,0.99,2.54,0.00,2.14,4.16
0,0.86,2.81,0.00,2.34,4.16
0,0.72,3.08,0.00,2.41,4.10
0,0.65,3.29,0.00,2.34,4.10
0,0.59,3.22,0.00,2.34,4.10
0,0.65,2.95,0.00,2.27,4.10
0,0.65,2.81,0.00,2.41,4.10
0,0.79,3.02,0.00,2.41,4.03
0,0.65,2.95,0.00,2.34,3.96
0,0.65,2.75,0.00,2.21,3.83
0,0.65,2.41,0.00,2.34,3.96
0,0.65,2.54,0.00,2.41,3.96
0,0.65,2.54,0.00,2.48,3.96
0,0.52,2.48,0.00,2.27,3.89
0,0.59,2.41,0.00,2.21,3.89
0,0.79,2.54,0.00,2.27,3.89
0,0.65,2.48,0.00,2.27,3.96
0,0.79,2.61,0.00,2.34,3.89
0,0.92,2.61,0.00,2.27,3.89
0,0.59,2.34,0.00,2.34,3.76
0,0.59,2.41,0.00,2.41,3.76
0,0.65,2.54,0.00,2.41,3.69
0,0.65,2.61,0.00,2.41,3.89
0,0.79,2.48,0.00,2.34,3.69
0,0.65,2.54,0.00,2.34,3.76
0,0.72,2.48,0.00,2.41,3.83
0,0.72,2.41,0.00,2.48,3.83
0,0.72,2.41,0.00,2.34,3.76
0,0.65,2.41,0.00,2.34,3.89
0,0.65,2.41,0.00,2.27,3.89
0,0.65,2.48,0.00,2.27,3.96
0,0.65,2.54,0.00,2.21,3.89
0,0.72,2.48,0.00,2.54,3.96
0,0.86,2.48,0.00,2.54,3.96
0,0.72,2.54,0.00,2.54,3.76
0,0.79,2.61,0.00,2.61,3.89
0,0.65,2.41,0.00,2.54,3.83
0,0.72,2.48,0.00,2.68,3.89
0,0.79,2.48,0.00,2.54,3.69
0,0.99,2.41,0.00,2.61,3.69
0,0.86,2.48,0.00,2.27,3.69
0,0.86,2.48,0.00,2.21,3.89
0,0.65,2.27,0.00,2.34,3.96
0,0.86,2.27,0.00,2.21,3.83
0,0.99,2.34,0.00,2.14,4.10
0,0.86,2.27,0.00,2.21,4.16
0,0.59,1.94,0.00,2.54,4.03
0,0.72,2.34,0.00,2.48,4.37
0,0.86,2.27,0.00,2.75,3.83
0,0.79,2.14,0.00,2.61,3.83
0,0.92,2.14,0.00,2.61,3.89
0,0.92,2.27,0.00,2.54,3.76
0,0.92,2.48,0.00,2.75,3.76
0,0.92,2.54,0.00,2.81,3.76
0,0.92,2.68,0.00,2.68,3.76
0,0.92,2.61,0.00,2.41,3.69
0,0.72,2.68,0.00,2.48,3.56
0,0.92,2.88,0.00,2.27,3.83
0,0.72,2.68,0.00,1.94,3.56
0,0.52,2.61,0.00,2.00,2.68
0,0.65,2.14,0.00,1.67,2.75
0,0.25,2.54,0.00,1.06,2.68
0,0.52,1.73,0.00,1.06,2.14
0,0.45,2.07,0.00,1.67,2.34
0,0.65,1.94,0.00,1.46,2.00
0,0.25,1.73,0.00,1.67,2.21
0,0.59,1.67,0.00,1.19,2.21
0,0.32,1.60,0.00,1.60,2.14
0,0.65,2.27,0.00,1.87,2.14
0,0.65,2.27,0.00,1.19,1.94
0,0.38,2.14,0.00,1.40,1.60
0,0.45,2.21,0.00,0.65,1.40
0,0.72,2.27,0.00,0.45,1.46
0,0.52,1.80,0.00,0.86,1.46
0,0.52,1.67,0.00,0.59,1.87
0,0.65,1.80,0.00,0.32,1.53
0,0.72,2.21,0.00,0.65,1.67
0,0.72,2.07,0.00,0.72,1.33
0,0.72,2.00,0.00,1.06,1.60
0,0.65,1.87,0.00,0.86,1.73
0,0.65,1.94,0.00,0.59,1.73
0,0.65,2.00,0.00,0.72,1.60
0,0.86,1.80,0.00,0.59,1.19
0,0.72,1.87,0.00,0.79,1.26
0,1.06,0.92,0.00,1.06,0.79
0,0.99,1.13,0.00,0.92,1.19
0,0.59,1.46,0.00,1.06,1.33
0,0.72,1.67,0.00,1.13,1.13
0,0.86,1.73,0.00,0.79,1.40
0,0.79,2.21,0.00,0.59,1.73
0,0.92,2.27,0.00,1.19,1.67
0,0.99,2.34,0.00,1.13,1.53
0,0.86,2.34,0.00,1.13,1.60
0,0.92,2.27,0.00,1.40,1.60
0,1.06,2.27,0.00,1.46,1.40
0,1.13,1.94,0.00,1.53,1.33
