Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.79,4.43,0,2.34,1.06
0,0.79,4.5,0,2.34,1.13
0,0.86,4.43,0,2.34,1.06
0,0.79,4.5,0,2.34,0.99
0,0.79,4.5,0,2.41,0.92
0,0.79,4.43,0,2.34,0.92
0,0.72,4.43,0,2.21,0.99
0,0.79,4.5,0,2.48,0.92
0,0.79,4.37,0,2.41,0.79
0,0.79,4.37,0,2.27,0.92
0,0.79,4.37,0,2.41,0.92
0,0.79,4.37,0,2.34,0.92
0,0.79,4.5,0,2.34,0.92
0,0.72,4.43,0,2.27,0.92
0,0.79,4.43,0,2.34,0.99
0,0.72,4.43,0,2.34,1.06
0,0.79,4.43,0,2.34,0.92
0,0.79,4.43,0,2.41,0.99
0,0.79,4.5,0,2.34,0.92
0,0.79,4.43,0,2.54,1.06
0,0.79,4.57,0,2.34,1.06
0,0.79,4.5,0,2.34,0.99
0,0.79,4.43,0,2.41,0.99
0,0.79,4.37,0,2.41,0.99
0,0.79,4.43,0,2.41,0.99
0,0.79,4.37,0,2.41,1.06
0,0.72,4.37,0,2.41,0.99
0,0.79,4.43,0,2.34,0.99
0,0.72,4.37,0,2.27,0.99
0,0.79,4.5,0,2.41,0.99
0,0.79,4.43,0,2.34,0.99
0,0.86,4.37,0,2.21,0.99
0,0.72,4.16,0,2.21,0.92
0,0.72,3.96,0,1.8,0.99
0,0.72,3.29,0,2.21,0.99
0,0.92,3.02,0,2.07,0.86
0,0.59,2.61,0,1.94,0.92
0,0.59,1.94,0,2,0.99
0,0.52,1.67,0,2.07,0.92
0,0.59,1.67,0,2.21,1.06
0,0.65,1.73,0,2.21,0.99
0,0.59,1.73,0,2.27,0.99
0,0.72,1.67,0,2.27,1.06
0,0.65,1.87,0,2.27,1.06
0,0.65,1.87,0,2.21,1.06
0,0.65,1.87,0,2.21,1.13
0,0.65,1.8,0,2.27,0.99
0,0.59,1.8,0,2.27,0.99
0,0.59,1.87,0,2.27,0.99
0,0.72,1.73,0,2.21,0.99
0,0.72,1.87,0,2.27,0.99
0,0.65,1.87,0,2.27,0.99
0,0.59,1.87,0,2.27,0.99
0,0.79,1.94,0,2.21,0.99
0,0.65,1.94,0,2.21,0.99
0,0.65,1.94,0,2.27,0.99
0,0.65,1.87,0,2.21,0.92
0,0.65,2,0,2.27,0.92
0,0.79,2,0,2.27,0.99
0,0.65,2,0,2.21,0.92
0,0.72,2.07,0,2.27,0.99
0,0.72,2.07,0,2.41,0.99
0,0.72,2.21,0,2.34,0.99
0,0.79,2.07,0,2.27,0.99
0,0.79,2.07,0,2.21,0.99
0,0.79,2.14,0,2.27,0.92
0,0.79,2.14,0,2.21,1.06
0,0.72,2.07,0,2.21,0.92
0,0.72,2.07,0,2.27,0.99
0,0.72,2,0,2.14,1.06
0,0.59,2.14,0,2.27,0.99
0,0.79,2.27,0,2.27,0.99
0,0.72,2.34,0,2.21,0.99
0,0.72,2.34,0,2.21,0.92
0,0.72,2.34,0,2.41,0.99
0,0.72,2.27,0,2.21,0.99
