Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,1.26,1.94,0,1.06,0.92
0,1.13,1.94,0,0.99,1.06
0,1.19,2,0,0.86,1.06
0,1.19,2,0,0.92,1.06
0,1.13,2,0,0.99,1.06
0,1.19,2,0,0.99,1.06
0,1.06,2.07,0,1.06,1.13
0,1.19,2.21,0,0.99,1.06
0,0.99,2.14,0,0.99,0.99
0,0.99,2.14,0,0.99,1.13
0,1.13,2,0,0.99,0.99
0,1.13,2,0,1.06,1.06
0,1.13,2.14,0,0.99,1.06
0,1.19,2.07,0,1.06,1.06
0,1.13,2.07,0,0.99,1.06
0,1.19,2.21,0,0.99,1.06
0,1.13,2.14,0,1.06,1.06
0,1.13,2.14,0,1.06,1.06
0,1.13,2.14,0,1.06,1.06
0,1.06,2.27,0,1.06,1.06
0,1.13,2.07,0,1.06,1.06
0,1.13,2.07,0,1.13,1.06
0,1.13,2.14,0,1.06,1.06
0,1.06,2.07,0,0.92,1.06
0,1.13,2.07,0,1.13,1.06
0,1.06,2.21,0,0.99,1.06
0,1.06,2.14,0,1.13,1.13
0,1.13,2,0,1.06,0.99
0,1.13,1.94,0,1.06,1.06
0,1.06,2,0,1.13,1.13
0,1.13,1.94,0,1.06,1.13
0,1.19,2,0,1.06,1.13
0,1.06,2.21,0,0.99,1.06
0,1.19,1.94,0,1.06,1.06
0,1.13,2.07,0,1.19,1.06
0,1.13,2.14,0,1.06,1.13
0,1.06,2.07,0,1.13,1.13
0,1.06,2.07,0,1.06,1.06
0,1.13,2,0,0.99,0.99
0,1.13,2.07,0,1.06,1.06
0,1.13,2,0,1.13,1.13
0,0.99,1.8,0,1.06,1.13
0,1.06,1.94,0,0.92,1.13
0,1.06,1.94,0,0.92,1.13
0,1.13,2.07,0,1.13,1.06
0,1.06,2,0,1.13,1.13
0,1.06,1.94,0,1.26,1.13
0,1.06,1.94,0,1.19,1.13
0,1.13,2,0,1.06,1.13
0,1.13,2.14,0,0.99,1.06
0,1.06,2.07,0,1.13,0.99
0,0.99,2,0,1.13,1.06
0,1.06,2,0,1.06,1.19
0,1.13,2,0,1.06,0.99
0,0.99,2.07,0,1.13,0.92
0,1.19,2.07,0,1.13,1.06
0,1.06,2,0,1.13,1.06
0,1.13,1.94,0,1.19,1.06
0,1.06,2,0,1.13,1.06
0,1.06,2,0,1.06,1.06
0,1.06,2.07,0,0.99,0.99
0,1.13,1.94,0,1.06,1.06
0,1.13,1.87,0,1.13,0.99
0,1.06,2,0,1.06,1.06
0,1.13,1.94,0,1.06,1.06
0,1.06,2,0,0.92,1.06
0,0.99,2,0,1.06,0.99
0,1.13,2,0,1.06,1.06
0,1.13,2.14,0,0.99,0.99
0,1.06,2.14,0,1.13,0.92
0,1.06,2.07,0,1.06,1.06
0,1.13,2.27,0,1.06,1.06
0,1.06,2.27,0,1.06,1.06
0,1.06,2.07,0,1.06,0.99
0,1.13,2.21,0,1.13,0.99
0,1.06,2.14,0,0.99,1.19
0,0.99,2.07,0,1.06,0.99
0,1.13,2,0,1.19,0.99
0,0.99,2.07,0,0.99,1.06
0,1.06,2.14,0,0.92,0.99
0,1.13,2.07,0,0.99,1.13
0,1.13,2.07,0,0.86,0.99
0,1.13,2.07,0,0.99,0.99
0,1.06,2,0,0.99,0.99
0,1.06,2,0,0.92,1.06
0,1.06,2.14,0,0.99,1.06
0,1.06,2,0,0.99,1.06
0,0.99,2,0,0.99,1.06
0,1.06,1.94,0,0.99,1.06
0,1.06,2.07,0,1.13,1.06
0,1.13,2.14,0,0.92,0.99
0,1.06,2.14,0,0.92,1.06
0,0.99,2.14,0,0.92,0.99
0,1.13,2.14,0,0.99,0.99
0,0.92,2,0,1.06,1.06
0,1.06,2.07,0,0.99,1.19
0,1.13,2,0,1.06,1.06
0,1.19,2,0,0.99,0.99
0,1.06,2,0,0.92,1.06
0,1.19,2,0,1.13,1.06
0,0.99,2,0,1.26,0.99
0,0.99,2,0,1.4,0.92
0,0.99,1.87,0,1.67,1.13
0,0.99,2,0,1.6,0.92
0,0.99,2.07,0,1.67,1.06
0,0.92,2.07,0,1.53,1.13
0,0.99,2.07,0,1.46,1.06
0,0.99,2.14,0,1.6,0.99
0,1.06,2.21,0,1.67,1.06
0,1.06,2.07,0,1.53,0.99
0,1.06,2.14,0,1.67,0.99
0,0.99,2.14,0,1.67,0.86
0,0.92,2.14,0,1.46,1.06
0,0.99,2.07,0,1.67,0.99
0,0.99,2.14,0,1.8,1.06
0,0.92,2.14,0,1.94,1.06
0,0.92,2.14,0,1.94,0.99
0,0.92,2.14,0,1.87,0.92
0,0.92,2.27,0,1.8,1.06
0,1.06,2.21,0,1.94,0.99
0,0.99,2.14,0,1.8,1.06
0,0.86,2.27,0,1.46,1.19
0,1.06,2.14,0,1.73,0.99
0,0.92,2.14,0,1.4,0.92
0,0.92,2.21,0,1.13,0.92
0,0.92,2.21,0,1.33,1.06
0,0.92,2.21,0,1.4,1.06
0,0.92,2.21,0,1.4,0.99
0,0.99,1.73,0,1.4,1.06
0,0.99,1.73,0,1.33,1.06
0,0.86,2.21,0,1.19,1.13
0,0.99,2,0,1.19,0.92
0,1.06,1.73,0,0.99,1.19
0,0.99,2.14,0,1.46,1.06
0,0.99,1.33,0,1.26,1.06
0,0.92,1.46,0,1.33,1.19
0,1.06,1.67,0,1.33,1.06
0,0.92,2,0,0.92,1.06
0,0.99,2.34,0,0.92,1.13
0,0.92,2.27,0,0.99,1.13
0,0.79,2.61,0,1.06,0.99
0,0.92,2.68,0,0.79,1.06
0,0.52,2.14,0,0.86,0.45
0,0.86,3.69,0,1.73,0.59
0,0.99,5.11,0,1.8,0.59
0,0.99,5.58,0,1.67,0.99
0,1.67,6.93,0,1.8,1.13
0,1.53,7,0,1.73,2.21
0,1.53,9.09,0,1.4,2.95
0,1.6,9.7,0,3.15,2.88
0,1.26,10.03,0,4.97,2.88
0,1.19,10.51,0,4.3,2.88
0,1.33,10.51,0,4.03,3.15
0,1.26,10.51,0,4.16,3.02
0,1.46,10.1,0,4.16,3.15
0,1.4,9.97,0,3.69,3.15
0,1.33,10.03,0,3.83,3.15
0,1.4,10.17,0,3.89,3.22
0,1.4,10.03,0,3.69,3.22
0,1.53,9.76,0,4.03,3.22
0,1.53,9.7,0,3.83,3.08
0,1.6,9.56,0,4.16,3.08
0,1.53,9.49,0,3.89,3.15
0,1.53,9.43,0,3.96,3.15
0,1.53,9.56,0,4.23,3.22
0,1.46,9.76,0,4.16,3.22
0,1.4,9.7,0,3.96,3.15
0,1.33,9.49,0,3.83,3.15
0,1.4,9.36,0,3.08,3.22
0,1.46,9.43,0,3.08,3.15
0,1.33,9.56,0,3.22,3.15
0,1.33,9.49,0,3.49,3.08
0,1.26,9.56,0,3.56,3.08
0,1.33,9.29,0,3.69,3.08
0,1.4,9.43,0,3.56,3.15
0,1.53,9.36,0,3.42,3.15
0,1.53,9.16,0,3.29,3.15
0,1.53,9.09,0,3.22,3.15
0,1.53,8.95,0,2.95,3.15
0,1.53,8.89,0,3.15,3.22
0,1.6,8.82,0,3.08,3.22
0,1.46,8.68,0,3.22,3.22
0,1.33,8.75,0,3.29,3.15
0,1.4,8.82,0,3.15,3.22
0,1.53,8.62,0,3.62,3.22
0,1.53,8.55,0,3.62,3.22
0,1.46,8.21,0,3.35,3.22
0,1.46,8.41,0,3.15,3.22
0,1.33,8.35,0,3.08,3.22
0,1.33,8.35,0,3.02,3.22
0,1.33,8.21,0,3.02,3.08
0,1.33,8.28,0,2.88,3.15
0,1.26,8.21,0,2.81,3.29
0,1.26,8.28,0,2.54,3.15
0,1.33,8.21,0,2.81,3.29
0,1.4,8.28,0,2.61,3.15
0,1.33,8.21,0,2.21,3.15
0,1.26,8.28,0,2.54,3.15
0,1.33,8.28,0,2.68,3.15
0,1.46,8.28,0,2.95,3.22
0,1.53,8.28,0,2.88,3.22
0,1.6,8.35,0,2.95,3.29
0,1.33,8.48,0,3.02,3.29
0,1.4,8.41,0,3.08,3.22
0,1.4,8.48,0,3.02,3.15
0,1.33,8.55,0,3.02,3.22
0,1.4,8.48,0,3.02,3.29
0,1.46,8.48,0,3.08,3.29
0,1.4,8.68,0,2.95,3.22
0,1.19,8.48,0,2.88,3.22
0,1.26,8.55,0,2.95,3.22
0,1.46,8.48,0,2.95,3.22
0,1.4,8.35,0,2.81,3.29
0,1.4,8.35,0,2.68,3.15
0,1.6,8.55,0,2.75,3.22
0,1.53,8.35,0,2.75,3.22
0,1.67,7.94,0,2.81,3.22
0,1.67,7.87,0,2.81,3.22
0,1.87,7.94,0,2.81,3.22
0,1.8,7.87,0,2.75,3.22
0,1.8,7.94,0,2.81,3.15
0,1.94,8.01,0,2.61,3.29
0,1.6,8.21,0,2.75,3.35
0,1.53,8.41,0,2.75,3.22
0,1.6,8.41,0,2.75,3.22
0,1.73,8.48,0,2.75,3.15
0,1.53,8.48,0,2.68,3.22
0,1.6,8.62,0,2.68,3.29
0,1.6,8.41,0,2.68,3.22
0,1.8,8.55,0,2.68,3.29
0,1.67,8.48,0,2.68,3.29
0,1.8,8.48,0,2.61,3.22
0,1.6,8.41,0,2.68,3.22
0,1.53,8.48,0,2.54,3.35
0,0.92,7.33,0,1.87,3.15
0,0.86,6.86,0,2.21,2.95
0,1.06,6.05,0.05,2.68,2.95
0,0.92,5.51,0,2.75,2.68
0,0.45,3.42,0,2.75,2.88
0,0.86,2.48,0,2.14,3.15
0,0.79,2.48,0,2.48,2.95
0,0.72,2.14,0,2.21,2.48
0,0.79,2.14,0,2.21,2.61
0,0.86,2,0,2.34,2.61
0,0.99,2,0,2.34,2.68
0,1.06,2.14,0,2.21,2.54
0,1.19,2.27,0,2.41,2.61
0,1.13,2.21,0,2.61,2.54
0,0.99,2.54,0,2.54,2.54
0,0.79,2.48,0,2.48,2.54
0,0.86,1.6,0,2.48,2.61
0,0.86,2.07,0,2.61,2.68
0,0.79,2.07,0,2.61,2.54
0,0.79,2.48,0,2.68,2.61
0,0.79,2.68,0,2.41,2.61
0,0.79,2.48,0,2.68,2.61
0,0.92,2.07,0,2.75,2.61
0,0.92,1.33,0,2.27,2.61
0,0.79,1.6,0,2.41,2.54
0,0.79,1.26,0,1.73,2.54
0,0.86,0.99,0,2.27,2.61
0,0.72,1.67,0,2.21,2.61
0,0.65,1.8,0,2.34,2.61
0,0.59,1.94,0,2.54,2.68
0,0.52,1.73,0,2.61,2.75
0,0.45,2.21,0,2.48,2.81
0,0.52,1.67,0,2.48,2.81
0,0.45,2.14,0,2.41,2.75
0,0.52,1.8,0,2.48,2.81
0,0.79,1.73,0,2.41,2.81
0,0.45,1.6,0,2.41,2.81
0,0.52,1.33,0,2.48,2.81
0,0.65,1.33,0,2.34,2.81
0,0.65,1.4,0,2.34,2.75
0,0.45,1.53,0,2.34,2.81
0,0.59,1.4,0,1.94,2.81
0,0.86,1.53,0,2.21,2.95
0,0.99,1.8,0,2,3.02
0,0.99,1.8,0,2,2.88
0,1.06,1.73,0,2.07,2.95
