Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.65,1.87,0,1.94,0.72
0,0.72,2,0,1.94,0.72
0,0.72,1.8,0,1.87,0.65
0,0.79,1.87,0,1.94,0.72
0,0.72,1.87,0,1.87,0.72
0,0.72,1.87,0,1.87,0.72
0,0.72,1.87,0,1.94,0.72
0,0.72,1.87,0,1.94,0.72
0,0.65,1.8,0,1.94,0.79
0,0.65,1.87,0,1.94,0.59
0,0.65,2,0,1.87,0.65
0,0.72,1.87,0,1.8,0.79
0,0.72,1.87,0,1.94,0.65
0,0.72,1.87,0,1.94,0.79
0,0.86,1.94,0,1.94,0.65
0,0.65,1.94,0,1.94,0.72
0,0.65,1.94,0,2,0.72
0,0.72,1.94,0,1.94,0.72
0,0.72,1.94,0,1.94,0.72
0,0.72,1.87,0,1.94,0.72
0,0.79,1.94,0,1.94,0.65
0,0.59,1.87,0,1.94,0.65
0,0.72,1.94,0,1.87,0.65
0,0.65,1.87,0,1.94,0.65
0,0.72,1.8,0,1.94,0.65
0,0.65,1.8,0,1.94,0.65
0,0.65,1.87,0,1.94,0.65
0,0.65,1.87,0,1.87,0.79
0,0.65,1.87,0,1.94,0.65
0,0.72,1.73,0,1.94,0.65
0,0.65,1.87,0,1.94,0.65
0,0.65,1.8,0,1.87,0.65
0,0.72,1.87,0,1.94,0.65
0,0.65,1.87,0,1.87,0.65
0,0.65,1.87,0,1.87,0.59
0,0.72,1.87,0,1.87,0.65
0,0.72,1.8,0,1.87,0.65
0,0.86,2.41,0,1.67,0.38
0,0.45,3.22,0,1.33,0.92
0,0.79,4.23,0,1.4,0.79
0,0.65,4.77,0,1.87,1.33
0,0.72,4.91,0,2.34,1.33
0,0.72,4.84,0,2.27,1.33
0,0.72,4.97,0,2.34,1.26
0,0.79,4.97,0,2.41,1.4
0,0.72,4.84,0,2.41,1.53
0,0.65,4.97,0,2.48,1.6
0,0.72,5.18,0,2.34,1.46
0,0.72,5.24,0,2.21,1.6
0,0.72,5.04,0,2.27,1.6
0,0.72,4.91,0,2.27,1.53
0,0.72,5.11,0,2.27,1.6
0,0.72,4.97,0,2.27,1.6
0,0.72,5.04,0,2.27,1.6
0,0.72,5.04,0,2.27,1.67
0,0.72,4.91,0,2.21,1.67
0,0.72,5.04,0,2.27,1.6
0,0.79,4.97,0,2.27,1.6
0,0.79,5.18,0,2.27,1.67
0,0.79,4.97,0,2.21,1.67
0,0.79,5.24,0,2.21,1.67
0,0.79,5.65,0,2.21,1.73
0,0.86,5.65,0,2.14,1.73
0,0.92,5.58,0,2.21,1.73
0,0.92,5.45,0,2.14,1.73
0,0.86,5.58,0,2.27,1.73
0,0.86,5.72,0,2.27,1.8
0,0.92,5.65,0,2.27,1.73
0,0.92,5.58,0,2.27,1.73
0,0.92,5.65,0,2.21,1.8
0,0.79,5.58,0,2.27,1.73
0,0.92,5.51,0,2.27,1.8
0,0.92,5.38,0,2.21,1.73
0,0.99,5.38,0,2.14,1.8
0,0.86,5.31,0,2.34,1.8
0,1.06,5.31,0,2.41,1.73
0,0.92,5.31,0,2.21,1.8
0,0.99,5.45,0,2.21,1.8
0,0.99,5.38,0,2.27,1.8
0,0.92,5.45,0,2.21,1.73
0,0.92,5.18,0,2.21,1.8
0,0.92,5.11,0,2.21,1.67
0,0.92,5.24,0,2.21,1.73
0,0.92,5.11,0,2.21,1.8
0,0.92,4.97,0,2.21,1.8
0,0.92,5.04,0,2.14,1.8
0,0.92,4.97,0,2.14,1.8
0,0.86,5.04,0,2.14,1.8
0,1.13,5.11,0,2.14,1.8
0,1.06,5.11,0,2.21,1.94
0,0.92,5.04,0,2.27,1.8
0,0.92,5.11,0,2.21,1.94
0,0.99,5.11,0,2.21,1.94
0,1.06,5.11,0,2.27,1.8
0,0.99,5.11,0,2.27,1.8
0,1.06,5.11,0,2.21,2
0,1.06,5.11,0,2.21,1.94
0,0.99,5.18,0,2.21,1.8
0,0.99,5.11,0,2.27,1.8
0,1.06,4.91,0,2.27,1.73
0,1.13,4.91,0,2.21,1.8
0,1.13,5.04,0,2.27,1.73
0,1.06,4.97,0,2.14,1.73
0,1.13,4.91,0,2.27,1.67
0,0.99,4.91,0,2.27,1.67
0,1.13,4.84,0,2.27,1.8
0,1.13,4.77,0,2.21,1.6
0,0.99,4.91,0,2.14,1.73
0,0.99,4.91,0,2.27,1.8
0,1.13,4.91,0,2.27,1.8
0,1.13,4.91,0,2.27,1.73
0,1.06,4.84,0,2.41,1.73
0,0.99,5.04,0,2.27,1.73
0,0.92,5.04,0,2.34,1.67
0,1.13,5.18,0,2.27,1.67
0,1.19,5.04,0,2.21,1.67
0,1.13,5.18,0,2.27,1.67
0,1.13,5.04,0,2.14,1.6
0,0.99,5.11,0,2.27,1.6
0,1.13,5.11,0,2.34,1.6
0,1.26,5.04,0,2.34,1.53
0,1.19,5.04,0,2.27,1.53
0,1.13,5.11,0,2.34,1.53
0,1.13,5.24,0,2.27,1.53
0,1.13,5.24,0,2.34,1.6
0,1.13,5.31,0,2.34,1.53
0,1.19,5.18,0,2.27,1.53
0,1.19,5.24,0,2.34,1.67
0,1.19,5.45,0,2.41,1.46
0,1.19,5.38,0,2.34,1.53
0,1.19,5.51,0,2.27,1.6
0,1.19,4.57,0,2.27,1.26
0,1.19,3.89,0,1.6,1.13
0,1.19,3.62,0,1.53,1.19
0,0.79,2.21,0,1.87,1.8
0,0.59,1.6,0,1.13,1.73
0,0.59,1.6,0,1.13,1.73
0,0.32,1.6,0,1.13,1.73
0,0.59,1.46,0,1.06,1.73
0,0.59,1.8,0,1.06,1.73
0,0.65,2,0,1.13,1.73
0,0.72,1.8,0,1.13,1.8
0,0.92,1.8,0,1.13,1.8
0,0.86,1.94,0,1.13,1.8
0,0.86,2,0,1.19,1.73
0,0.92,1.73,0,1.13,1.73
0,1.06,1.53,0,1.19,1.73
0,1.19,2,0,1.19,1.8
0,0.92,1.73,0,1.19,1.73
0,0.79,1.67,0,1.06,1.8
0,1.13,1.33,0,1.06,1.8
0,1.19,1.53,0,1.13,1.73
0,0.86,1.19,0,1.33,1.73
0,0.72,1.4,0,1.4,1.8
0,0.99,1.33,0,1.06,1.73
0,0.92,1.19,0,1.19,1.73
0,0.79,1.06,0,1.26,1.73
0,0.72,1.19,0,1.13,1.8
0,1.06,0.79,0,1.13,1.67
0,1.13,0.72,0,1.26,1.73
0,0.92,0.99,0,1.26,1.6
0,0.92,1.19,0,1.19,1.67
0,0.99,1.26,0,1.26,1.73
0,0.92,1.26,0,1.33,1.73
0,0.92,1.13,0,1.4,1.73
0,0.59,1.33,0,1.33,1.73
0,0.79,1.26,0,1.33,1.67
0,0.86,1.53,0,1.26,1.73
0,0.79,1.73,0,1.33,1.73
0,0.79,1.53,0,1.33,1.8
0,0.86,1.6,0,1.53,1.73
0,0.72,1.6,0,1.33,1.6
