Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.79,1.87,0,2.21,0.79
0,0.72,1.94,0,2.07,0.86
0,0.79,1.87,0,2.14,0.86
0,0.79,1.87,0,2.07,0.86
0,0.86,2,0,2.14,0.86
0,0.79,1.87,0,2.14,0.86
0,0.79,1.87,0,2.07,0.86
0,0.79,1.94,0,2.07,0.86
0,0.72,1.87,0,2.14,0.86
0,0.86,1.87,0,2.07,0.86
0,0.79,1.87,0,2.21,0.99
0,0.79,1.87,0,2.14,0.86
0,0.79,1.94,0,2.14,0.86
0,0.79,1.8,0,2.14,0.86
0,0.79,1.87,0,2.14,0.72
0,0.79,1.87,0,2.34,0.92
0,0.92,1.8,0,2.14,0.79
0,0.79,1.87,0,2.34,0.79
0,0.86,1.73,0,2.07,0.79
0,0.65,1.67,0,2.14,0.79
0,0.79,1.73,0,2.27,0.92
0,0.72,1.87,0,2.27,0.79
0,0.72,2.21,0,2.14,0.72
0,0.59,1.73,0,2.27,0.86
0,0.99,1.73,0,2,0.86
0,0.79,2.14,0,2.07,0.86
0,0.65,2.54,0,2.14,0.92
0,0.45,2.41,0,2.27,0.79
0,0.86,2.54,0,2.27,0.86
0,0.79,2.48,0,2,0.79
0,0.79,1.4,0,2,0.79
0,0.86,2,0,2.07,0.79
0,0.92,1.94,0,2.27,0.79
0,0.86,1.94,0,2.34,0.65
0,0.86,2.27,0,2.34,0.86
0,0.92,2.14,0,2.34,0.79
0,0.99,2.41,0,2.41,0.79
0,0.79,1.87,0,2.48,0.79
0,0.86,1.33,0,2.27,0.86
0,0.86,1.53,0,2.48,0.72
0,0.86,1.8,0,2.34,0.72
0,0.79,1.67,0,2.21,0.92
0,0.92,1.73,0,2.14,0.79
0,0.92,1.73,0,2.27,0.79
0,0.86,1.8,0,2.34,0.79
0,0.92,1.73,0,2.34,0.79
0,0.92,1.8,0,2.41,0.72
0,0.92,1.8,0,2.34,0.86
0,0.99,1.8,0,2.34,0.79
0,1.13,1.73,0,2.34,0.79
0,1.19,1.8,0,2.48,0.79
0,1.13,1.8,0,2.34,0.79
0,1.06,1.87,0,2.34,0.79
0,1.13,1.87,0,2.41,0.72
0,0.99,1.8,0,2.34,0.79
0,1.06,1.87,0,2.34,0.79
0,0.59,1.4,0,1.67,1.26
0,0.52,1.53,0,1.26,0.99
0,0.45,1.4,0,2.34,1.13
0,0.65,1.53,0,2.48,1.13
0,0.79,1.73,0,2.41,0.79
0,0.86,1.87,0,2.07,0.86
0,0.65,1.46,0,2.34,0.79
0,0.79,2.07,0,1.94,0.99
0,0.52,1.67,0,0.92,1.33
0,0.59,1.8,0,1.13,1.13
0,0.72,1.87,0,1.6,0.86
0,0.65,1.8,0,1.53,0.72
0,0.59,2.14,0,1.53,0.79
0,0.65,2.34,0,1.8,0.86
0,0.65,2.54,0,2.54,1.06
0,0.65,2.34,0,2.54,0.86
0,0.79,2.48,0,2.27,0.92
0,0.59,2.54,0,2.27,0.92
0,0.65,2.54,0,2.14,0.79
0,0.65,2.61,0,2.27,0.86
0,0.65,2.21,0,2.48,0.92
0,0.86,2.41,0,2.34,0.92
0,1.06,2.68,0,2.21,0.99
0,1.13,2.61,0,2.48,0.92
0,1.19,2.75,0,2.27,0.72
0,1.26,2.75,0,2.27,0.65
0,1.33,2.88,0,2.27,0.72
0,1.33,2.81,0,2.34,0.72
0,1.26,2.88,0,2.34,0.72
0,1.26,2.95,0,2.27,0.79
0,1.46,2.88,0,2.27,0.72
0,1.33,2.95,0,2.21,0.72
0,1.33,2.88,0,2.07,0.99
0,1.19,2.88,0,2,0.86
0,1.33,2.81,0,2.41,0.92
0,1.26,2.75,0,2.41,0.92
0,1.26,2.81,0,2.34,0.92
0,1.26,2.61,0,2.21,0.92
0,1.19,1.94,0,2.07,1.06
0,1.13,2.07,0,2.34,0.79
0,1.19,2.14,0,2.21,0.79
0,1.26,2.14,0,2.34,0.72
0,1.26,2.07,0,2.14,0.59
0,1.33,2.14,0,2.41,0.65
0,1.4,2.14,0,2.34,0.52
0,1.33,2.27,0,2.41,0.65
0,1.33,2.07,0,2.27,0.45
0,1.33,1.94,0,2.34,0.45
0,1.4,1.87,0,2.48,0.72
0,1.33,2.07,0,2.27,0.79
0,1.33,2.07,0,2.41,0.92
0,1.33,2,0,2.41,0.86
0,1.33,2.27,0,2.41,0.86
0,1.33,2.14,0,2.34,0.86
0,1.53,2.07,0,2.14,0.79
0,1.33,2.07,0,2.21,0.65
0,1.4,2.07,0,2.27,0.79
0,1.33,2.14,0,2.41,0.79
0,1.33,2.07,0,2.27,0.72
0,1.26,2,0,2.41,0.86
0,1.33,2.14,0,2.54,0.79
0,1.4,2.14,0,2.54,0.86
0,1.33,2.21,0,2.68,0.79
0,1.33,2.07,0,2.54,0.79
0,1.4,2.27,0,2.88,0.99
0,1.33,2.27,0,2.81,0.92
0,1.33,2.14,0,3.02,0.92
0,1.33,2.21,0,3.08,0.86
0,1.26,2.07,0,2.68,0.92
0,1.33,2.14,0,2.68,0.79
0,1.4,2.27,0,2.75,0.86
0,1.33,2.14,0,2.61,0.79
0,0.92,2.21,0,2.81,0.86
0,1.13,2.21,0,2.68,0.86
0,1.06,2.21,0,2.75,0.86
0,1.26,2.27,0,2.81,0.86
0,1.13,2.27,0,2.75,0.86
0,1.06,2.21,0,2.81,0.86
0,1.06,2.21,0,2.75,0.86
0,1.06,2.27,0,2.81,0.79
0,1.13,2.34,0,2.75,0.79
0,1.13,2.34,0,2.81,0.79
0,1.06,2.41,0,2.81,0.65
0,1.19,2.41,0,2.75,0.72
0,1.06,2.41,0,2.81,0.72
0,1.13,2.34,0,2.88,0.65
0,0.99,2.34,0,2.75,0.72
0,0.99,2.34,0,2.61,0.72
0,0.99,2.27,0,2.75,0.72
0,1.06,2.34,0,2.75,0.72
0,0.99,2.41,0,2.88,0.72
0,0.99,2.34,0,2.81,0.72
0,1.06,2.34,0,2.75,0.79
0,1.06,2.48,0,2.75,0.79
0,1.06,2.34,0,2.75,0.79
0,1.06,2.34,0,2.88,0.79
0,1.06,2.27,0,2.68,0.79
0,0.86,2.07,0,2.61,0.72
0,0.65,2.21,0,2.81,0.72
0,0.65,2.07,0,2.81,0.79
0,0.38,1.6,0,2.41,0.72
0,0.52,3.35,0,1.94,0.59
0,0.45,4.57,0,1.73,0.25
0,1.19,6.05,0,2.07,1.4
0,0.79,7.2,0,2.07,1.33
0,0.79,8.14,0,2.41,1.67
0,1.19,8.28,0,3.02,1.8
0,0.86,8.41,0,3.76,2.21
0,0.72,9.43,0,4.37,2.75
0,0.86,9.43,0,3.76,2.81
0,0.92,9.29,0,3.83,2.54
0,0.92,9.29,0,3.35,2.27
0,0.92,9.16,0,3.89,2.48
0,0.92,9.09,0,3.83,2.48
0,0.92,8.95,0,3.76,2.48
0,1.06,8.89,0,3.76,2.68
0,0.92,8.89,0,4.37,2.54
0,0.86,9.09,0,3.69,2.54
0,0.86,9.16,0,3.69,2.48
0,0.92,8.95,0,3.76,2.48
0,1.13,8.75,0,3.89,2.54
0,1.19,8.89,0,3.83,2.81
0,1.13,9.09,0,4.1,2.88
0,1.06,8.68,0,4.03,3.02
0,1.13,8.82,0,3.49,3.08
0,1.13,9.09,0,3.08,3.02
0,1.19,9.16,0,3.08,3.08
0,1.13,9.22,0,3.08,3.08
0,1.26,9.09,0,3.49,3.02
0,1.19,8.82,0,3.49,3.08
0,1.19,8.89,0,3.62,3.02
0,1.26,8.82,0,3.42,3.08
0,1.26,8.95,0,3.56,3.08
0,1.26,8.89,0,3.02,3.15
0,0.92,8.82,0,3.22,3.15
0,0.86,8.89,0,3.22,3.15
0,0.92,8.89,0,4.16,3.08
0,0.86,8.68,0,4.3,3.15
0,0.99,8.89,0,3.89,3.22
0,0.99,8.75,0,4.3,3.15
0,1.06,8.41,0,4.23,3.15
0,1.06,8.41,0,3.76,3.15
0,0.92,7.94,0,3.49,3.02
0,1.06,8.01,0,3.83,3.08
0,1.26,8.08,0,4.03,3.02
0,1.13,7.94,0,3.02,3.02
0,1.13,8.14,0,3.29,3.08
0,1.06,8.08,0,3.35,3.08
0,1.06,7.87,0,3.56,3.08
0,1.13,7.94,0,3.49,3.08
0,1.06,7.94,0,3.42,3.15
0,1.06,7.81,0,3.35,3.08
0,0.92,7.81,0,3.49,3.15
0,0.92,7.81,0,3.62,3.22
0,1.06,7.81,0,3.29,3.15
0,0.99,7.67,0,3.56,3.08
0,0.99,7.87,0,3.42,3.15
0,0.99,7.87,0,4.16,3.02
0,1.06,7.67,0,4.16,2.95
0,1.06,7.81,0,3.89,3.02
0,1.19,7.81,0,3.35,3.02
0,1.26,7.87,0,3.49,3.02
0,1.19,7.94,0,4.16,2.95
0,1.26,7.74,0,4.03,3.02
0,1.26,7.81,0,3.76,3.08
0,1.33,7.81,0,3.96,3.08
0,1.19,7.87,0,3.96,3.08
0,0.99,7.81,0,3.76,2.88
0,1.06,7.87,0,3.35,3.02
0,1.06,8.01,0,3.56,3.02
0,0.99,7.94,0,3.62,3.02
0,1.13,7.94,0,3.76,2.95
0,1.13,8.01,0,3.83,3.02
0,0.99,7.87,0,3.56,2.95
0,1.06,8.01,0,3.96,2.88
0,1.06,8.01,0,3.96,3.02
0,0.99,7.87,0,3.62,3.02
0,0.92,8.01,0,3.69,3.02
0,1.06,7.94,0,3.69,2.95
0,1.13,8.08,0,3.69,3.02
0,1.13,8.14,0,3.56,2.95
0,1.06,8.14,0,3.69,2.95
0,1.06,8.08,0,3.76,2.95
0,0.99,8.08,0,3.89,2.88
0,1.06,8.14,0,3.69,3.08
0,0.99,8.08,0,4.16,2.95
0,0.99,8.01,0,4.1,2.95
0,1.06,8.01,0,4.16,3.08
0,0.99,7.94,0,4.03,2.95
0,1.13,8.14,0,4.03,3.02
0,1.06,8.01,0,3.96,2.88
0,0.99,8.01,0,3.89,2.88
0,0.92,7.87,0,3.76,2.81
0,1.06,7.94,0,3.76,3.02
0,0.99,7.94,0,3.69,3.02
0,0.99,8.01,0,3.69,2.95
0,0.99,8.01,0,4.16,2.88
0,0.92,8.01,0,4.37,2.95
0,0.92,8.01,0,4.23,2.88
0,0.99,8.14,0,4.37,2.88
0,0.99,7.94,0,4.5,2.88
0,0.86,8.14,0,4.37,2.95
0,0.86,8.08,0,3.96,2.88
0,0.92,8.08,0,4.3,3.02
0,0.92,8.14,0,3.96,2.88
0,0.99,8.08,0,4.03,2.95
0,0.92,8.08,0,4.1,2.88
0,1.13,8.01,0,4.03,2.95
0,1.06,8.08,0,4.16,2.95
0,0.99,8.14,0,4.03,2.88
0,1.13,8.08,0,3.89,2.88
0,0.92,7.87,0,4.03,2.88
0,0.86,8.01,0,4.3,2.95
0,0.99,7.94,0,4.16,2.88
0,0.99,7.67,0,3.89,2.95
0,0.92,7.4,0,3.29,2.81
0,0.92,7,0,3.22,2.88
0,0.92,7.2,0,4.16,2.48
0,0.99,7.2,0,3.76,2.61
0,0.99,7.27,0,3.49,2.75
0,1.06,7.27,0,3.83,2.54
0,0.99,7.4,0,3.56,2.68
0,0.99,7.33,0,3.56,2.54
0,1.06,7.47,0,4.1,2.48
0,1.06,7.47,0,4.1,2.54
0,1.06,7.4,0,4.16,2.61
0,0.99,7.4,0,4.23,2.48
0,1.06,7.47,0,4.3,2.48
0,0.99,7.4,0,4.64,2.41
0,0.92,7.4,0,4.37,2.41
0,0.92,7.27,0,4.1,2.48
0,1.06,7.33,0,3.76,2.48
0,0.92,7.2,0,3.62,2.34
0,0.86,7.33,0,3.83,2.48
0,1.06,7.27,0,4.03,2.48
0,1.06,7.33,0,4.03,2.48
0,0.72,6.46,0,4.03,2.68
0,0.86,6.05,0,4.3,2.81
0,1.19,4.7,0,4.91,3.15
0,0.59,3.69,0,4.5,3.49
0,0.45,2.48,0,3.96,3.49
0,0.72,2.14,0,3.69,3.69
0,1.13,2.07,0,2.81,3.15
0,0.59,1.87,0,3.35,2.95
0,1.26,1.46,0,2.95,2.95
0,1.06,2.07,0,2.48,3.08
0,1.53,1.94,0,3.29,3.08
0,0.79,1.87,0,3.08,3.15
0,0.86,1.94,0,3.22,3.22
0,0.86,1.73,0,3.02,3.08
0,0.86,1.87,0,3.02,3.08
0,0.92,2.07,0,3.22,3.15
0,0.79,2.48,0,3.22,3.15
0,0.79,2.07,0,3.22,3.15
0,0.65,2.14,0,3.08,3.15
0,0.79,2,0,3.15,3.08
0,0.99,1.73,0,2.41,3.15
0,0.79,1.8,0,3.02,3.08
0,0.99,1.87,0,3.42,3.15
0,0.86,2.34,0,3.35,3.08
0,0.92,2.41,0,3.29,3.02
0,0.86,1.67,0,3.42,3.15
0,0.86,1.6,0,3.56,3.08
0,0.92,2.21,0,3.42,3.08
0,0.65,1.73,0,2.27,2.88
0,0.79,2.21,0,2.68,3.15
0,0.45,2,0,2.95,3.15
0,0.65,1.19,0,3.02,3.15
0,0.65,1.6,0,3.08,3.22
0,0.32,1.73,0,3.08,3.15
0,0.72,1.67,0,3.35,3.15
0,0.92,2.14,0,3.62,3.08
0,0.38,2.07,0,3.62,3.15
0,0.38,2.21,0,3.69,3.02
0,0.59,1.73,0,3.56,3.15
0,0.45,2,0,3.62,3.02
0,0.45,1.53,0,3.69,3.08
0,0.38,1.87,0,3.62,3.08
0,0.79,2,0,3.69,2.95
0,0.45,2.34,0,3.89,2.95
0,0.59,2.14,0,4.1,3.15
0,0.72,1.73,0,3.83,2.95
0,0.45,1.8,0,4.23,2.95
0,0.59,1.94,0,4.03,2.88
0,0.65,2,0,4.03,2.81
0,0.79,2.07,0,4.03,2.88
0,0.79,2.14,0,4.1,2.88
0,0.79,2.21,0,3.76,2.88
0,0.86,2,0,3.83,2.88
0,0.86,2.07,0,3.69,2.81
0,0.79,2.07,0,3.56,2.95
0,0.86,1.94,0,3.56,2.88
0,0.86,2,0,3.69,3.02
0,0.86,1.94,0,3.83,3.08
0,0.79,2,0,3.83,2.95
0,0.79,2.07,0,3.96,3.02
0,0.72,2.07,0,4.03,3.02
0,0.72,2.07,0,3.96,3.02
0,0.79,2.07,0,4.03,3.02
0,0.79,2.07,0,3.83,2.95
0,0.86,2,0,3.76,2.95
0,0.86,2.07,0,3.42,3.08
0,0.86,2.14,0,3.56,3.08
0,0.92,2.14,0,3.62,3.08
0,0.86,2.41,0,3.29,3.15
0,0.79,2.21,0,3.15,3.15
0,0.79,2.27,0,3.02,3.15
0,0.65,2,0,3.22,3.02
0,0.52,2.07,0,3.62,3.02
0,0.52,1.94,0,3.29,3.15
0,0.65,2.14,0,3.62,3.08
0,0.72,2.41,0,3.69,3.02
0,0.65,2.48,0,3.69,3.02
0,0.65,2.48,0,3.56,2.88
0,0.65,2.41,0,3.42,3.02
0,0.59,2.48,0,2.81,2.95
0,0.65,2.61,0,2.95,3.02
0,0.65,2.41,0,3.22,3.02
0,0.52,2.48,0,2.88,3.08
0,0.59,2.54,0,2.68,3.08
0,0.59,2.48,0,2.68,3.22
0,0.59,2.48,0,2,3.02
0,0.65,2.54,0,2.21,3.08
0,0.52,2.41,0,2.81,3.08
0,0.59,2.48,0,2.68,3.15
0,0.65,2.54,0,3.08,3.15
0,0.72,2.54,0,2.95,3.15
0,0.72,2.54,0,3.02,3.15
0,0.72,2.54,0,3.02,3.15
0,0.79,2.68,0,3.08,3.22
0,0.72,2.68,0,3.42,3.29
0,0.72,2.61,0,3.69,3.29
0,0.72,2.48,0,3.56,3.22
0,0.65,2.54,0,3.22,3.22
0,0.72,2.54,0,3.29,3.29
0,0.79,2.54,0,3.49,3.29
0,0.72,2.54,0,3.35,3.22
0,0.72,2.54,0,3.22,3.29
0,0.65,2.48,0,2.68,3.35
0,0.65,2.41,0,2.61,3.22
0,0.65,2.27,0,2.48,3.29
0,0.65,2.21,0,2.81,3.29
0,0.59,2.41,0,2.81,3.08
0,0.72,2.14,0,2.48,3.02
0,0.72,2.14,0,2.41,2.95
0,0.79,2.14,0,2.61,2.88
0,0.79,2.14,0,2.61,2.81
0,0.72,2.27,0,2.75,2.88
0,0.65,2.41,0,2.88,3.02
0,0.65,2.34,0,2.75,3.02
0,0.65,2.34,0,2.75,3.08
0,0.72,2.41,0,2.81,3.08
0,0.65,2.34,0,2.75,3.08
0,0.59,2.34,0,2.68,3.02
0,0.72,2.54,0,2.61,3.08
0,0.72,2.34,0,2.68,3.02
0,0.72,2.34,0,2.75,3.02
0,0.65,2.34,0,2.68,3.02
0,0.65,2.41,0,2.61,2.95
0,0.72,2.41,0,2.68,2.95
0,0.86,2.41,0,2.68,3.02
0,0.72,2.48,0,2.68,2.81
0,0.72,2.41,0,2.68,2.95
0,0.79,2.48,0,2.81,2.95
0,0.65,2.41,0,2.75,2.88
0,0.65,2.48,0,2.88,2.95
0,0.72,2.41,0,2.75,2.95
0,0.52,2.54,0,2.75,2.95
0,0.65,2.48,0,2.81,2.88
0,0.52,2.34,0,3.22,2.81
0,0.59,2.48,0,1.33,2.88
0,0.92,2.75,0,2.27,2.88
0,0.79,2.61,0,2.48,2.81
0,0.92,2.61,0,2.88,2.81
0,0.86,2.61,0,3.15,2.88
0,0.92,2.61,0,3.35,2.88
0,0.86,2.81,0,3.35,2.75
0,0.92,2.81,0,3.02,2.95
0,0.86,2.75,0,2.61,3.02
0,0.92,2.75,0,3.22,2.88
0,0.86,2.75,0,2.68,2.88
0,0.92,2.75,0,3.02,2.81
0,0.92,2.68,0,2.88,2.95
0,0.92,2.75,0,2.54,2.88
0,0.92,2.81,0,2.14,2.88
0,0.86,2.81,0,2.68,2.88
0,0.92,2.75,0,2.27,2.88
0,0.92,2.81,0,2.41,2.95
0,0.92,2.81,0,2.75,2.88
0,0.92,2.88,0,2.88,2.88
0,0.99,2.81,0,3.15,2.95
0,0.92,2.75,0,2.75,2.88
0,0.92,2.81,0,2.95,2.88
0,0.92,2.81,0,2.95,2.88
0,0.92,2.81,0,2.95,2.88
0,1.06,2.81,0,2.81,2.88
0,0.86,2.88,0,3.02,2.81
0,0.92,2.81,0,3.15,2.88
0,0.92,2.81,0,3.02,2.81
0,0.92,2.81,0,2.88,2.88
0,0.92,2.81,0,2.88,2.88
0,0.92,2.75,0,2.75,2.88
0,0.99,2.75,0,2.54,2.75
0,0.92,2.81,0,2.68,2.88
0,0.92,2.81,0,2.68,2.88
0,0.92,2.81,0,2.75,2.81
0,0.92,2.75,0,2.88,2.81
0,0.92,2.81,0,2.81,2.81
0,0.92,2.81,0,2.95,2.88
0,0.92,2.81,0,3.29,2.88
0,0.92,2.81,0,3.15,2.88
0,0.99,2.81,0,3.15,2.88
0,0.92,2.68,0,3.02,2.95
0,0.92,2.75,0,3.02,2.88
0,0.92,2.81,0,3.22,2.88
0,1.06,2.81,0,3.22,2.88
0,0.92,2.81,0,3.08,2.88
0,0.92,2.81,0,2.95,2.75
0,0.92,2.68,0,3.22,2.81
0,1.06,2.81,0,3.22,2.88
0,0.92,2.81,0,3.02,2.81
0,0.92,2.88,0,3.35,2.81
0,0.92,2.81,0,3.56,2.88
0,0.92,3.02,0,3.56,2.81
0,0.92,2.81,0,3.49,2.88
0,1.06,2.88,0,3.42,2.88
0,0.92,2.81,0,3.62,2.88
0,0.92,2.88,0,3.56,2.88
0,0.92,2.81,0,3.76,2.81
0,0.92,2.88,0,3.83,2.88
0,0.86,2.88,0,3.76,2.88
0,0.86,2.81,0,3.69,2.88
0,1.06,2.75,0,3.29,3.02
0,0.92,2.68,0,3.35,2.95
0,0.92,2.75,0,3.08,2.95
0,0.99,2.75,0,2.95,2.88
0,0.92,2.81,0,3.08,2.95
0,1.13,2.81,0,3.02,2.88
0,0.92,2.81,0,2.95,2.95
0,0.99,2.81,0,2.68,2.95
0,0.99,2.81,0,2.61,2.95
0,0.92,2.81,0,2.61,2.95
0,0.92,2.81,0,2.41,2.95
0,0.86,2.81,0,2.54,3.02
0,0.86,2.75,0,2.14,2.88
0,0.92,2.75,0,2.54,2.95
0,0.92,2.75,0,2.75,2.95
0,0.92,2.75,0,2.75,2.95
0,0.92,2.75,0,2.75,2.95
0,0.92,2.68,0,2.81,2.95
0,1.06,2.75,0,2.68,2.95
0,0.92,2.68,0,2.61,2.95
0,0.86,2.81,0,2.75,2.88
0,0.92,2.81,0,2.68,2.88
0,0.92,2.81,0,2.54,2.95
0,0.99,2.75,0,2.41,2.88
0,0.86,2.81,0,2.41,2.88
0,0.92,2.88,0,2.41,2.88
0,0.92,2.81,0,2.61,2.95
0,1.06,2.75,0,2.68,2.88
0,0.92,2.54,0,2.27,2.95
0,0.99,2.75,0,2.41,2.95
0,0.92,2.81,0,2.61,2.81
0,0.86,2.88,0,2.68,2.75
0,0.92,2.95,0,2.68,3.02
0,0.86,2.88,0,2.81,2.75
0,0.86,2.81,0,2.68,2.81
0,0.86,2.88,0,2.61,2.88
0,0.86,2.88,0,2.61,2.88
0,0.86,2.81,0,2.68,2.88
0,0.79,2.88,0,2.54,2.88
0,0.86,2.81,0,2.61,2.88
0,0.79,2.88,0,2.61,2.88
0,1.06,2.88,0,2.61,2.88
0,0.86,2.88,0,2.75,2.88
0,0.86,2.95,0,2.68,2.88
0,0.86,2.95,0,2.61,2.88
0,0.86,2.88,0,2.68,2.88
0,0.86,2.81,0,2.81,2.88
0,0.86,2.81,0,2.68,2.95
0,0.86,2.75,0,2.75,2.88
0,0.79,2.81,0,2.81,2.88
0,0.86,2.88,0,2.81,2.95
0,0.86,2.88,0,2.75,2.88
0,0.86,2.81,0,2.75,2.95
0,0.86,2.88,0,2.75,3.02
0,0.99,2.81,0,2.75,2.95
0,0.86,2.75,0,2.75,2.95
0,0.86,2.88,0,2.81,2.88
0,0.86,2.88,0,2.81,2.88
0,0.79,2.75,0,3.15,2.68
0,0.86,2.61,0,2.95,2.81
0,1.06,2.61,0,3.15,2.68
0,0.79,1.94,0,2.41,3.02
0,0.99,2,0,2.95,3.08
0,0.92,2,0,3.08,3.15
0,0.86,2.14,0,3.42,3.15
0,0.86,2.27,0,3.42,3.22
0,0.92,2.54,0,3.15,2.75
0,0.99,2.61,0,3.15,3.15
0,0.99,2.88,0,3.29,3.29
0,0.99,2.68,0,3.08,3.15
0,0.99,2.81,0,3.02,3.29
0,0.99,2.95,0,3.22,3.15
0,0.79,3.08,0,3.15,3.08
0,0.86,3.15,0,3.22,3.15
0,0.86,3.15,0,2.81,3.22
0,0.79,3.15,0,3.15,3.08
0,0.86,3.15,0,2.54,3.08
0,0.99,3.08,0,3.02,3.02
0,0.72,3.08,0,3.22,3.02
0,0.86,3.08,0,3.15,3.08
0,0.86,3.15,0,2.88,3.15
0,0.86,3.22,0,2.75,3.08
0,0.79,3.08,0,2.54,2.81
0,0.86,3.15,0,2.48,2.68
0,0.79,2.95,0,2.48,2.68
0,0.72,2.95,0,2.41,2.68
0,0.79,2.88,0,2.48,2.81
0,0.79,2.81,0,2.68,2.88
0,0.86,2.81,0,2.88,2.75
0,0.86,2.75,0,2.75,2.81
0,0.86,2.75,0,3.02,2.75
0,0.86,2.75,0,2.88,2.95
0,0.86,2.75,0,2.61,2.95
0,0.92,2.88,0,2.54,2.95
0,0.99,2.81,0,2.95,2.88
0,0.79,2.61,0,3.02,2.81
0,0.92,2.68,0,3.29,2.81
0,0.99,2.48,0,3.35,3.08
0,0.99,2.48,0,3.42,3.02
0,0.92,2.48,0,3.22,3.08
0,1.06,2.95,0,3.29,2.81
0,0.92,2.81,0,3.35,2.75
0,0.86,2.88,0,2.48,2.61
0,0.86,2.81,0,1.6,2.07
0,0.99,2.88,0,1.13,1.8
0,0.52,2.95,0,1.8,2
0,0.52,2.95,0,1.94,2
0,0.52,2.81,0,1.46,1.73
0,0.38,2.88,0,1.53,1.19
0,0.52,2.88,0,2.14,1.46
0,0.38,2.54,0,1.46,1.4
0,0.32,2.41,0,2.14,1.73
0,0.38,2.75,0,2.14,1.73
0,0.45,2.54,0,1.94,1.67
0,0.52,2.34,0,1.67,1.73
0,0.52,2.54,0,1.8,1.46
0,0.65,2.54,0,1.8,1.53
0,0.65,2.41,0,1.46,1.4
0,0.45,2.21,0,1.8,1.94
0,0.52,2.21,0,1.87,2
0,0.45,2.34,0,1.26,2.27
0,0.52,2.27,0,1.73,2.07
0,0.65,2.21,0,1.53,1.87
0,0.52,2.27,0,1.6,1.46
0,0.59,2.41,0,1.6,1.33
