Angle,UpperRight,LowerRight,UpperMiddle,LowerLeft,UpperLeft
0,0.65,4.23,0.00,2.27,1.13
0,0.59,4.23,0.00,2.27,1.06
0,0.65,4.16,0.00,2.21,1.13
0,0.72,4.30,0.00,2.21,1.13
0,0.72,4.10,0.00,2.14,1.19
0,0.72,4.23,0.00,2.27,1.13
0,0.65,4.23,0.00,2.07,1.19
0,0.65,4.16,0.00,2.27,1.19
0,0.79,4.10,0.00,2.07,1.13
0,0.72,4.16,0.00,2.14,1.13
0,0.79,4.10,0.00,2.07,1.06
0,0.65,4.10,0.00,2.14,1.13
0,0.72,4.03,0.00,2.14,1.19
0,0.65,4.10,0.00,2.14,1.13
0,0.65,4.10,0.00,2.14,1.19
0,0.72,4.03,0.00,2.14,1.26
0,0.79,4.03,0.00,2.14,1.19
0,0.65,4.03,0.00,2.14,1.13
0,0.79,4.03,0.00,2.21,1.13
0,0.65,4.10,0.00,2.14,1.13
0,0.72,4.16,0.00,2.14,1.26
0,0.65,4.16,0.00,2.14,1.13
0,0.65,4.23,0.00,2.07,1.13
0,0.72,4.23,0.00,2.14,1.13
0,0.72,4.30,0.00,2.14,1.26
0,0.72,4.30,0.00,2.07,1.26
0,0.72,4.30,0.00,2.07,1.13
0,0.72,4.37,0.00,2.07,1.19
0,0.72,4.30,0.00,2.14,1.19
0,0.65,4.43,0.00,2.21,1.19
0,0.72,4.37,0.00,2.27,1.13
0,0.72,4.43,0.00,2.21,1.13
0,0.65,4.57,0.00,2.21,1.13
0,0.72,4.50,0.00,2.21,1.13
0,0.72,4.43,0.00,2.21,1.13
0,0.72,4.37,0.00,2.21,1.13
0,0.72,4.43,0.00,2.21,1.13
0,0.65,4.37,0.00,2.21,1.13
0,0.72,4.43,0.00,2.21,1.13
0,0.65,4.37,0.00,2.21,1.13
0,0.65,4.37,0.00,2.21,1.13
0,0.65,4.37,0.00,2.21,1.06
0,0.72,4.43,0.00,2.27,1.13
0,0.59,4.37,0.00,2.21,1.19
0,0.65,4.30,0.00,2.27,1.13
0,0.65,4.37,0.00,2.27,1.13
0,0.65,4.43,0.00,2.27,1.13
0,0.65,4.37,0.00,2.21,1.13
0,0.79,4.43,0.00,2.27,1.13
0,0.65,4.37,0.00,2.21,1.13
0,0.72,4.43,0.00,2.21,1.06
0,0.65,4.10,0.00,2.07,0.92
0,0.92,3.89,0.00,2.07,1.13
0,0.92,3.76,0.00,2.07,1.19
0,0.72,3.35,0.00,2.07,1.19
0,1.06,2.88,0.00,2.14,1.19
0,0.72,2.61,0.00,2.27,1.06
0,0.79,2.54,0.00,2.27,1.19
0,0.72,2.88,0.00,2.27,1.19
0,0.65,2.88,0.00,2.21,1.19
0,0.72,2.81,0.00,2.21,1.26
0,0.79,2.88,0.00,2.21,1.26
0,0.79,2.81,0.00,2.14,1.19
0,0.79,2.81,0.00,2.14,1.19
0,0.79,2.81,0.00,2.21,1.19
0,0.72,2.81,0.00,2.27,1.33
0,0.72,2.81,0.00,2.41,1.26
0,0.79,2.88,0.00,2.14,1.26
0,0.72,2.88,0.00,2.21,1.19
0,0.72,2.88,0.00,2.14,1.19
0,0.65,2.95,0.00,2.14,1.13
0,0.65,2.88,0.00,2.21,1.19
0,0.79,2.68,0.00,2.21,1.26
0,0.92,3.02,0.00,2.14,1.19
0,0.72,2.95,0.00,2.00,1.26
0,0.79,2.88,0.00,2.14,1.19
0,0.79,2.88,0.00,2.21,1.19
0,0.79,2.95,0.00,2.21,1.13
0,0.86,2.95,0.00,2.21,1.26
0,0.86,2.95,0.00,2.34,1.33
0,0.86,2.95,0.00,2.21,1.19
0,0.86,3.15,0.00,2.34,1.19
0,0.86,2.95,0.00,2.14,1.19
0,0.86,2.95,0.00,2.14,1.33
0,0.79,3.15,0.00,2.21,1.19
0,0.86,2.95,0.00,2.21,1.26
0,0.79,2.95,0.00,2.21,1.19
0,0.72,2.95,0.00,2.21,1.19
0,0.79,3.02,0.00,2.27,1.19
0,0.92,3.02,0.00,2.21,1.19
0,0.79,2.95,0.00,2.27,1.19
0,0.79,2.81,0.00,2.21,1.19
0,0.79,3.02,0.00,2.21,1.13
0,0.86,3.15,0.00,2.34,1.13
0,0.92,3.02,0.00,2.21,1.19
0,0.79,3.02,0.00,2.34,1.13
0,0.79,2.88,0.00,2.27,1.19
0,0.72,3.02,0.00,2.21,1.19
